ticker,gics_sector,start_date,end_date
VRT,Industrials,2026-03-23,
VRTX,Health Care,2013-09-23,
VST,Utilities,2024-05-08,
VTR,Real Estate,2009-03-04,
VTRS,Health Care,2020-11-17,
VZ,Communication Services,1996-01-02,
WAB,Industrials,2019-02-27,
WAT,Health Care,2002-01-02,
WBA,Consumer Staples,1996-01-02,2025-08-28
WBD,Communication Services,2022-04-11,
WCG,Health Care,2018-09-17,2020-01-28
WDAY,Information Technology,2024-12-23,
WDC,Information Technology,2009-07-01,
WEC,Utilities,2008-10-31,
WELL,Real Estate,2009-01-30,
WFC,Financials,1996-01-02,
WFM,Consumer Staples,2006-01-03,2017-08-28
WHR,Consumer Discretionary,1996-01-02,2024-03-18
WIN,Communication Services,2006-07-18,2015-04-07
WM,Industrials,1998-07-17,
WMB,Energy,1996-01-02,
WMT,Consumer Staples,1996-01-02,
WRB,Financials,2019-12-05,
WRK,Materials,2015-07-02,2024-07-08
WSM,Consumer Discretionary,2025-03-24,
WST,Health Care,2020-05-22,
WTW,Financials,2016-01-05,
WU,Financials,2006-10-02,2021-12-20
WY,Real Estate,1996-01-02,
WYND,Consumer Discretionary,2006-08-01,2018-05-31
WYNN,Consumer Discretionary,2008-11-14,
XEC,Energy,2014-06-20,2020-03-03
XEL,Utilities,1996-01-02,
XL,Financials,2001-09-04,2018-09-12
XLNX,Information Technology,1999-11-08,2022-02-15
XOM,Energy,1996-01-02,
XRAY,Health Care,2008-11-14,2024-04-02
XRX,Information Technology,1996-01-02,2021-03-22
XYL,Industrials,2011-11-01,
XYZ,Financials,2025-07-23,
YUM,Consumer Discretionary,1997-10-07,
ZBH,Health Care,2001-08-07,
ZBRA,Information Technology,2019-12-23,
ZION,Financials,2001-06-25,2024-03-18
ZTS,Health Care,2013-06-24,
AA,Mid Cap Extended,2018-09-01,2026-02-01
AACQ,Small Cap Extended,2021-04-01,2021-05-01
AAN,Small Cap Extended,2018-09-01,2021-03-01
AAOI,Mid Cap Extended,2018-09-01,2019-06-01
AAOI,Mid Cap Extended,2023-09-01,2024-09-01
AAOI,Mid Cap Extended,2024-10-01,2026-02-01
AAWW,Small Cap Extended,2018-09-01,2019-08-01
AAWW,Small Cap Extended,2019-09-01,2020-01-01
AAWW,Small Cap Extended,2020-04-01,2023-05-01
AAXN,Mid Cap Extended,2018-09-01,2021-03-01
AB,Small Cap Extended,2025-04-01,2025-06-01
ABAT,Small Cap Extended,2025-11-01,2025-12-01
ABB,Mid Cap Extended,2018-09-01,2023-07-01
ABCL,Small Cap Extended,2021-03-01,2022-04-01
ABCL,Small Cap Extended,2022-07-01,2023-04-01
ABCL,Small Cap Extended,2023-07-01,2023-10-01
ABR,Small Cap Extended,2022-06-01,2023-02-01
ABR,Small Cap Extended,2023-04-01,2025-10-01
ABTC,Small Cap Extended,2025-10-01,2026-01-01
ACAD,Small Cap Extended,2018-09-01,2026-02-01
ACB,Mid Cap Extended,2019-01-01,2022-08-01
ACB,Mid Cap Extended,2023-10-01,2023-11-01
ACB,Mid Cap Extended,2024-05-01,2024-07-01
ACC,Small Cap Extended,2018-09-01,2022-09-01
ACCD,Small Cap Extended,2020-09-01,2020-11-01
ACCD,Small Cap Extended,2021-02-01,2022-01-01
ACCD,Small Cap Extended,2022-02-01,2022-03-01
ACHC,Small Cap Extended,2018-09-01,2021-08-01
ACHC,Small Cap Extended,2021-09-01,2026-02-01
ACHN,Small Cap Extended,2019-11-01,2020-03-01
ACHR,Mid Cap Extended,2023-08-01,2023-11-01
ACHR,Mid Cap Extended,2023-12-01,2024-02-01
ACHR,Mid Cap Extended,2024-12-01,2026-02-01
ACI,Mid Cap Extended,2020-09-01,2021-05-01
ACI,Mid Cap Extended,2021-10-01,2026-02-01
ACIA,Small Cap Extended,2018-09-01,2021-04-01
ACIW,Small Cap Extended,2018-09-01,2021-04-01
ACIW,Small Cap Extended,2021-06-01,2021-07-01
ACIW,Small Cap Extended,2021-12-01,2022-04-01
ACIW,Small Cap Extended,2022-05-01,2023-08-01
ACIW,Small Cap Extended,2023-12-01,2024-04-01
ACIW,Small Cap Extended,2024-05-01,2024-06-01
ACIW,Small Cap Extended,2024-07-01,2026-02-01
ACLS,Small Cap Extended,2022-01-01,2026-02-01
ACLX,Small Cap Extended,2023-02-01,2023-04-01
ACLX,Small Cap Extended,2023-05-01,2023-10-01
ACLX,Small Cap Extended,2023-11-01,2026-02-01
ACM,Mid Cap Extended,2018-09-01,2026-02-01
ACMR,Small Cap Extended,2020-02-01,2021-06-01
ACMR,Small Cap Extended,2021-08-01,2022-02-01
ACMR,Small Cap Extended,2022-04-01,2022-06-01
ACMR,Small Cap Extended,2023-11-01,2026-02-01
ACOR,Small Cap Extended,2018-09-01,2019-06-01
ACRS,Small Cap Extended,2021-02-01,2021-05-01
ACRX,Small Cap Extended,2018-12-01,2019-02-01
ACST,Small Cap Extended,2021-03-01,2021-05-01
ACTC,Mid Cap Extended,2021-02-01,2021-05-01
ACVA,Small Cap Extended,2021-06-01,2021-07-01
ACVA,Small Cap Extended,2021-12-01,2022-04-01
ACVA,Small Cap Extended,2023-06-01,2023-12-01
ACVA,Small Cap Extended,2024-04-01,2026-01-01
ADAP,Small Cap Extended,2020-06-01,2020-09-01
ADC,Small Cap Extended,2018-12-01,2026-02-01
ADGI,Mid Cap Extended,2021-11-01,2022-04-01
ADMA,Small Cap Extended,2024-06-01,2026-02-01
ADMS,Small Cap Extended,2018-09-01,2018-11-01
ADN,Small Cap Extended,2022-07-01,2022-10-01
ADNT,Small Cap Extended,2018-09-01,2025-03-01
ADNT,Small Cap Extended,2025-04-01,2025-05-01
ADNT,Small Cap Extended,2025-06-01,2025-07-01
ADNT,Small Cap Extended,2025-09-01,2025-10-01
ADPT,Small Cap Extended,2019-09-01,2021-09-01
ADPT,Small Cap Extended,2025-12-01,2026-02-01
ADSW,Small Cap Extended,2018-09-01,2018-11-01
ADSW,Small Cap Extended,2018-12-01,2019-04-01
ADSW,Small Cap Extended,2019-05-01,2020-12-01
ADTN,Small Cap Extended,2022-09-01,2022-11-01
ADTX,Small Cap Extended,2025-04-01,2025-07-01
ADVM,Small Cap Extended,2019-08-01,2020-01-01
ADVM,Small Cap Extended,2020-02-01,2020-12-01
AEG,Small Cap Extended,2025-02-01,2026-02-01
AEHR,Small Cap Extended,2021-08-01,2022-03-01
AEHR,Small Cap Extended,2022-10-01,2024-05-01
AEHR,Small Cap Extended,2024-08-01,2024-11-01
AEHR,Small Cap Extended,2025-09-01,2026-01-01
AEL,Small Cap Extended,2018-09-01,2021-04-01
AEL,Small Cap Extended,2022-04-01,2024-06-01
AEM,Mid Cap Extended,2018-09-01,2026-02-01
AEMD,Small Cap Extended,2021-07-01,2021-10-01
AEO,Mid Cap Extended,2018-09-01,2026-02-01
AER,Mid Cap Extended,2018-09-01,2026-02-01
AERC,Mid Cap Extended,2022-07-01,2022-09-01
AERI,Small Cap Extended,2018-09-01,2020-08-01
AERI,Small Cap Extended,2022-10-01,2023-01-01
AESI,Small Cap Extended,2024-07-01,2024-10-01
AESI,Small Cap Extended,2024-12-01,2025-08-01
AEVA,Small Cap Extended,2025-07-01,2026-02-01
AFMD,Small Cap Extended,2021-05-01,2021-08-01
AFRM,Mid Cap Extended,2021-04-01,2026-02-01
AFSI,Small Cap Extended,2018-09-01,2018-10-01
AG,Mid Cap Extended,2018-09-01,2018-12-01
AG,Mid Cap Extended,2019-01-01,2024-02-01
AG,Mid Cap Extended,2024-04-01,2026-02-01
AGCO,Mid Cap Extended,2018-09-01,2026-02-01
AGEN,Small Cap Extended,2021-11-01,2021-12-01
AGFY,Small Cap Extended,2021-10-01,2021-12-01
AGI,Small Cap Extended,2019-08-01,2020-04-01
AGI,Small Cap Extended,2020-05-01,2021-03-01
AGI,Small Cap Extended,2022-03-01,2026-02-01
AGIO,Small Cap Extended,2018-09-01,2021-11-01
AGIO,Small Cap Extended,2022-02-01,2022-04-01
AGIO,Small Cap Extended,2022-10-01,2023-01-01
AGIO,Small Cap Extended,2023-03-01,2023-04-01
AGIO,Small Cap Extended,2024-03-01,2025-05-01
AGIO,Small Cap Extended,2025-09-01,2025-11-01
AGIO,Small Cap Extended,2025-12-01,2026-02-01
AGL,Small Cap Extended,2021-07-01,2021-10-01
AGL,Small Cap Extended,2021-11-01,2024-11-01
AGL,Small Cap Extended,2025-05-01,2025-07-01
AGNC,Mid Cap Extended,2018-09-01,2020-04-01
AGNC,Mid Cap Extended,2020-05-01,2022-10-01
AGNC,Mid Cap Extended,2022-12-01,2026-02-01
AGR,Small Cap Extended,2018-09-01,2021-04-01
AGR,Small Cap Extended,2021-07-01,2021-09-01
AGR,Small Cap Extended,2021-11-01,2025-02-01
AGRI,Small Cap Extended,2022-04-01,2022-07-01
AGRX,Small Cap Extended,2020-04-01,2020-05-01
AHCO,Small Cap Extended,2021-02-01,2021-10-01
AHCO,Small Cap Extended,2022-08-01,2023-07-01
AHCO,Small Cap Extended,2023-09-01,2023-12-01
AHL,Mid Cap Extended,2018-09-01,2019-04-01
AHL,Mid Cap Extended,2025-06-01,2025-09-01
AHR,Small Cap Extended,2024-09-01,2026-02-01
AHT,Small Cap Extended,2021-01-01,2021-03-01
AHT,Small Cap Extended,2021-05-01,2022-02-01
AI,Mid Cap Extended,2021-03-01,2026-02-01
AIMC,Small Cap Extended,2018-10-01,2020-02-01
AIMC,Small Cap Extended,2020-04-01,2020-05-01
AIMC,Small Cap Extended,2020-06-01,2020-08-01
AIMC,Small Cap Extended,2020-11-01,2021-03-01
AIMC,Small Cap Extended,2022-11-01,2023-05-01
AIMT,Small Cap Extended,2018-09-01,2018-10-01
AIMT,Small Cap Extended,2018-11-01,2019-07-01
AIMT,Small Cap Extended,2019-09-01,2020-11-01
AIRC,Small Cap Extended,2021-03-01,2024-08-01
AIRO,Small Cap Extended,2025-09-01,2025-10-01
AISP,Small Cap Extended,2024-04-01,2024-06-01
AJRD,Small Cap Extended,2018-09-01,2021-12-01
AJRD,Small Cap Extended,2022-02-01,2023-09-01
AKBA,Small Cap Extended,2020-04-01,2020-05-01
AKBA,Small Cap Extended,2020-06-01,2020-10-01
AKR,Small Cap Extended,2019-03-01,2019-04-01
AKR,Small Cap Extended,2019-05-01,2019-07-01
AKR,Small Cap Extended,2019-11-01,2020-03-01
AKR,Small Cap Extended,2020-04-01,2020-06-01
AKR,Small Cap Extended,2024-11-01,2025-06-01
AKR,Small Cap Extended,2025-07-01,2025-11-01
AKRO,Small Cap Extended,2022-10-01,2024-07-01
AKRO,Small Cap Extended,2025-02-01,2026-01-01
AKRX,Mid Cap Extended,2018-09-01,2019-01-01
AL,Small Cap Extended,2018-09-01,2022-01-01
AL,Small Cap Extended,2022-02-01,2022-12-01
AL,Small Cap Extended,2023-03-01,2026-02-01
ALAB,Mid Cap Extended,2024-06-01,2026-02-01
ALC,Mid Cap Extended,2019-07-01,2026-02-01
ALDR,Small Cap Extended,2018-09-01,2018-12-01
ALDR,Small Cap Extended,2019-02-01,2019-08-01
ALDR,Small Cap Extended,2019-10-01,2019-12-01
ALDX,Small Cap Extended,2021-05-01,2021-08-01
ALEC,Small Cap Extended,2020-03-01,2020-11-01
ALEC,Small Cap Extended,2021-08-01,2021-11-01
ALGM,Small Cap Extended,2021-01-01,2021-06-01
ALGM,Small Cap Extended,2021-12-01,2022-04-01
ALGM,Small Cap Extended,2022-12-01,2026-02-01
ALHC,Small Cap Extended,2025-02-01,2026-02-01
ALIT,Small Cap Extended,2021-09-01,2022-01-01
ALIT,Small Cap Extended,2022-02-01,2022-10-01
ALIT,Small Cap Extended,2022-12-01,2025-12-01
ALKS,Small Cap Extended,2018-09-01,2026-02-01
ALKT,Small Cap Extended,2024-12-01,2025-12-01
ALLK,Small Cap Extended,2018-10-01,2018-11-01
ALLK,Small Cap Extended,2019-02-01,2021-06-01
ALLK,Small Cap Extended,2021-09-01,2021-10-01
ALLK,Small Cap Extended,2022-01-01,2022-04-01
ALLO,Small Cap Extended,2019-01-01,2021-10-01
ALLO,Small Cap Extended,2021-11-01,2022-03-01
ALLO,Small Cap Extended,2022-07-01,2023-03-01
ALLY,Mid Cap Extended,2018-09-01,2026-02-01
ALNY,Mid Cap Extended,2018-09-01,2026-02-01
ALSN,Small Cap Extended,2018-09-01,2026-02-01
ALT,Small Cap Extended,2020-06-01,2021-02-01
ALT,Small Cap Extended,2021-03-01,2021-04-01
ALT,Small Cap Extended,2021-09-01,2021-10-01
ALT,Small Cap Extended,2022-09-01,2023-04-01
ALT,Small Cap Extended,2024-01-01,2024-10-01
ALT,Small Cap Extended,2024-12-01,2025-03-01
ALTM,Mid Cap Extended,2024-03-01,2024-04-01
ALTM,Mid Cap Extended,2024-11-01,2025-04-01
ALTO,Small Cap Extended,2021-03-01,2021-04-01
ALV,Mid Cap Extended,2018-09-01,2026-02-01
AM,Small Cap Extended,2019-04-01,2019-08-01
AM,Small Cap Extended,2021-01-01,2022-02-01
AM,Small Cap Extended,2022-03-01,2026-02-01
AMAG,Small Cap Extended,2018-09-01,2019-03-01
AMAG,Small Cap Extended,2019-09-01,2019-12-01
AMAG,Small Cap Extended,2020-11-01,2021-01-01
AMBA,Small Cap Extended,2018-09-01,2026-02-01
AMC,Mid Cap Extended,2020-07-01,2020-08-01
AMC,Mid Cap Extended,2020-11-01,2024-02-01
AMC,Mid Cap Extended,2024-08-01,2024-09-01
AMCX,Small Cap Extended,2018-09-01,2021-10-01
AMH,Mid Cap Extended,2018-09-01,2026-02-01
AMJ,Small Cap Extended,2018-09-01,2020-08-01
AMKR,Small Cap Extended,2019-12-01,2020-06-01
AMKR,Small Cap Extended,2020-07-01,2020-11-01
AMKR,Small Cap Extended,2021-03-01,2022-01-01
AMKR,Small Cap Extended,2022-03-01,2022-05-01
AMKR,Small Cap Extended,2022-12-01,2026-02-01
AMLX,Small Cap Extended,2022-10-01,2024-04-01
AMN,Small Cap Extended,2018-09-01,2021-03-01
AMN,Small Cap Extended,2021-06-01,2025-06-01
AMPL,Mid Cap Extended,2021-12-01,2022-06-01
AMPX,Small Cap Extended,2022-12-01,2023-01-01
AMPX,Small Cap Extended,2025-08-01,2026-02-01
AMR,Small Cap Extended,2019-07-01,2019-10-01
AMR,Small Cap Extended,2022-04-01,2026-02-01
AMRN,Mid Cap Extended,2018-10-01,2021-07-01
AMRS,Small Cap Extended,2021-02-01,2022-02-01
AMRX,Small Cap Extended,2018-09-01,2019-05-01
AMRX,Small Cap Extended,2019-06-01,2019-07-01
AMRZ,Mid Cap Extended,2025-09-01,2026-02-01
AMSC,Small Cap Extended,2023-09-01,2023-12-01
AMSC,Small Cap Extended,2024-08-01,2025-06-01
AMSC,Small Cap Extended,2025-07-01,2026-02-01
AMTD,Mid Cap Extended,2018-09-01,2020-11-01
AMTD,Mid Cap Extended,2022-09-01,2022-12-01
AMTX,Small Cap Extended,2021-04-01,2021-07-01
AMWL,Mid Cap Extended,2020-12-01,2021-11-01
AMX,Small Cap Extended,2018-09-01,2026-02-01
ANDX,Small Cap Extended,2018-09-01,2019-09-01
ANF,Mid Cap Extended,2018-09-01,2026-02-01
ANGI,Small Cap Extended,2018-10-01,2021-06-01
ANY,Mid Cap Extended,2021-09-01,2022-03-01
AOBC,Small Cap Extended,2018-09-01,2019-03-01
APAM,Small Cap Extended,2023-07-01,2024-04-01
APAM,Small Cap Extended,2025-06-01,2025-07-01
APG,Small Cap Extended,2020-07-01,2020-10-01
APG,Small Cap Extended,2021-10-01,2022-01-01
APG,Small Cap Extended,2022-08-01,2022-09-01
APG,Small Cap Extended,2023-04-01,2026-02-01
APGE,Small Cap Extended,2024-04-01,2024-09-01
APGE,Small Cap Extended,2024-10-01,2025-11-01
APGE,Small Cap Extended,2025-12-01,2026-02-01
APHA,Mid Cap Extended,2019-02-01,2019-11-01
APHA,Mid Cap Extended,2020-01-01,2020-02-01
APHA,Mid Cap Extended,2020-12-01,2021-06-01
API,Small Cap Extended,2020-09-01,2022-01-01
APLD,Mid Cap Extended,2023-06-01,2023-11-01
APLD,Mid Cap Extended,2024-01-01,2024-03-01
APLD,Mid Cap Extended,2024-07-01,2024-08-01
APLD,Mid Cap Extended,2024-10-01,2025-05-01
APLD,Mid Cap Extended,2025-06-01,2026-02-01
APLE,Small Cap Extended,2018-09-01,2021-02-01
APLE,Small Cap Extended,2021-07-01,2021-10-01
APLE,Small Cap Extended,2022-01-01,2026-02-01
APLS,Mid Cap Extended,2019-06-01,2019-07-01
APLS,Mid Cap Extended,2019-10-01,2026-02-01
APLT,Small Cap Extended,2024-11-01,2024-12-01
APPH,Small Cap Extended,2021-04-01,2021-07-01
APPN,Small Cap Extended,2018-09-01,2022-09-01
APPN,Small Cap Extended,2022-12-01,2023-04-01
APPN,Small Cap Extended,2024-05-01,2024-07-01
APPN,Small Cap Extended,2024-08-01,2024-11-01
APPN,Small Cap Extended,2025-10-01,2025-11-01
APPS,Mid Cap Extended,2019-09-01,2020-04-01
APPS,Mid Cap Extended,2020-05-01,2020-06-01
APPS,Mid Cap Extended,2020-07-01,2023-10-01
APPS,Mid Cap Extended,2025-07-01,2025-09-01
APRN,Small Cap Extended,2020-04-01,2020-08-01
APRN,Small Cap Extended,2022-09-01,2023-01-01
APTI,Small Cap Extended,2018-09-01,2019-02-01
APTS,Small Cap Extended,2022-03-01,2022-08-01
APU,Small Cap Extended,2019-01-01,2019-10-01
APXT,Small Cap Extended,2020-12-01,2021-04-01
APY,Small Cap Extended,2018-09-01,2020-07-01
AQB,Small Cap Extended,2021-01-01,2021-04-01
AQMS,Small Cap Extended,2025-11-01,2026-01-01
AQN,Small Cap Extended,2021-08-01,2021-10-01
AQN,Small Cap Extended,2021-12-01,2022-05-01
AQN,Small Cap Extended,2022-06-01,2023-11-01
AQN,Small Cap Extended,2023-12-01,2024-09-01
AQN,Small Cap Extended,2024-10-01,2024-11-01
AQN,Small Cap Extended,2025-05-01,2025-11-01
AQUA,Small Cap Extended,2018-09-01,2019-04-01
AQUA,Small Cap Extended,2020-01-01,2020-07-01
AQUA,Small Cap Extended,2020-10-01,2023-07-01
AR,Mid Cap Extended,2018-09-01,2019-08-01
AR,Mid Cap Extended,2021-01-01,2026-02-01
ARCC,Small Cap Extended,2018-09-01,2021-01-01
ARCC,Small Cap Extended,2021-08-01,2026-02-01
ARCH,Small Cap Extended,2018-09-01,2020-07-01
ARCH,Small Cap Extended,2021-11-01,2025-02-01
ARCT,Small Cap Extended,2020-06-01,2021-06-01
ARCT,Small Cap Extended,2021-09-01,2021-12-01
ARCT,Small Cap Extended,2022-01-01,2022-03-01
ARDX,Small Cap Extended,2024-01-01,2024-11-01
ARDX,Small Cap Extended,2024-12-01,2025-04-01
AREB,Small Cap Extended,2025-05-01,2025-08-01
ARHS,Small Cap Extended,2024-06-01,2024-10-01
ARLO,Small Cap Extended,2018-10-01,2018-12-01
ARM,Mid Cap Extended,2023-12-01,2026-02-01
ARNA,Small Cap Extended,2018-09-01,2022-04-01
AROC,Small Cap Extended,2024-01-01,2026-02-01
ARQL,Small Cap Extended,2019-07-01,2020-03-01
ARQQ,Small Cap Extended,2021-11-01,2022-01-01
ARQQ,Small Cap Extended,2025-02-01,2025-04-01
ARQQ,Small Cap Extended,2025-07-01,2025-10-01
ARQT,Small Cap Extended,2024-03-01,2024-12-01
ARQT,Small Cap Extended,2025-01-01,2025-09-01
ARQT,Small Cap Extended,2025-11-01,2026-02-01
ARR,Small Cap Extended,2023-03-01,2023-06-01
ARR,Small Cap Extended,2023-08-01,2024-03-01
ARR,Small Cap Extended,2024-11-01,2026-02-01
ARRS,Mid Cap Extended,2018-09-01,2019-05-01
ARRY,Mid Cap Extended,2021-01-01,2025-04-01
ARRY,Mid Cap Extended,2025-06-01,2026-02-01
ARVL,Small Cap Extended,2021-05-01,2021-11-01
ARVL,Small Cap Extended,2021-12-01,2022-06-01
ARVN,Small Cap Extended,2020-01-01,2020-09-01
ARVN,Small Cap Extended,2021-01-01,2023-04-01
ARVN,Small Cap Extended,2024-01-01,2024-10-01
ARVN,Small Cap Extended,2025-04-01,2025-07-01
ARW,Mid Cap Extended,2018-09-01,2026-02-01
ARWR,Small Cap Extended,2018-09-01,2026-02-01
ARX,Small Cap Extended,2025-10-01,2025-11-01
AS,Mid Cap Extended,2024-04-01,2024-09-01
AS,Mid Cap Extended,2024-10-01,2026-02-01
ASAN,Mid Cap Extended,2020-12-01,2026-02-01
ASB,Small Cap Extended,2018-09-01,2020-09-01
ASB,Small Cap Extended,2020-11-01,2021-01-01
ASB,Small Cap Extended,2021-06-01,2022-01-01
ASB,Small Cap Extended,2022-02-01,2026-02-01
ASH,Small Cap Extended,2018-09-01,2025-11-01
ASH,Small Cap Extended,2025-12-01,2026-02-01
ASML,Mid Cap Extended,2018-09-01,2026-02-01
ASND,Small Cap Extended,2019-03-01,2026-02-01
ASO,Mid Cap Extended,2021-01-01,2026-02-01
ASPI,Small Cap Extended,2024-12-01,2025-01-01
ASPI,Small Cap Extended,2025-02-01,2025-03-01
ASPI,Small Cap Extended,2025-07-01,2026-02-01
ASPN,Small Cap Extended,2024-06-01,2025-03-01
ASST,Mid Cap Extended,2025-06-01,2026-02-01
ASTL,Small Cap Extended,2022-09-01,2022-11-01
ASTR,Small Cap Extended,2021-09-01,2022-06-01
ASTS,Mid Cap Extended,2021-07-01,2021-10-01
ASTS,Mid Cap Extended,2024-06-01,2026-02-01
ASX,Small Cap Extended,2021-09-01,2022-07-01
ASX,Small Cap Extended,2022-08-01,2022-10-01
ASX,Small Cap Extended,2022-12-01,2026-02-01
ASZ,Small Cap Extended,2022-09-01,2022-10-01
ASZ,Small Cap Extended,2022-11-01,2022-12-01
ATAI,Small Cap Extended,2025-11-01,2025-12-01
ATAT,Small Cap Extended,2024-10-01,2026-02-01
ATCO,Small Cap Extended,2022-10-01,2023-05-01
ATEC,Small Cap Extended,2023-06-01,2024-08-01
ATEC,Small Cap Extended,2025-05-01,2025-07-01
ATEC,Small Cap Extended,2025-09-01,2026-02-01
ATER,Mid Cap Extended,2021-06-01,2021-07-01
ATER,Mid Cap Extended,2021-10-01,2022-02-01
ATER,Mid Cap Extended,2022-05-01,2022-08-01
ATH,Mid Cap Extended,2018-09-01,2022-02-01
ATHM,Mid Cap Extended,2018-09-01,2022-03-01
ATHM,Mid Cap Extended,2022-09-01,2022-10-01
ATHM,Mid Cap Extended,2023-02-01,2023-04-01
ATHX,Small Cap Extended,2020-07-01,2020-08-01
ATKR,Small Cap Extended,2018-09-01,2018-10-01
ATKR,Small Cap Extended,2019-12-01,2020-06-01
ATKR,Small Cap Extended,2021-03-01,2026-02-01
ATMU,Small Cap Extended,2024-03-01,2026-02-01
ATNX,Small Cap Extended,2019-08-01,2020-03-01
ATNX,Small Cap Extended,2021-06-01,2021-07-01
ATOS,Small Cap Extended,2019-04-01,2019-07-01
ATOS,Small Cap Extended,2021-02-01,2021-11-01
ATRA,Small Cap Extended,2018-09-01,2019-12-01
ATRA,Small Cap Extended,2020-06-01,2020-09-01
ATRC,Small Cap Extended,2020-04-01,2020-09-01
ATRC,Small Cap Extended,2021-05-01,2021-08-01
ATRC,Small Cap Extended,2023-10-01,2023-11-01
ATRC,Small Cap Extended,2023-12-01,2024-10-01
ATSG,Small Cap Extended,2019-04-01,2019-05-01
ATSG,Small Cap Extended,2023-09-01,2023-10-01
ATSG,Small Cap Extended,2023-11-01,2023-12-01
ATSG,Small Cap Extended,2025-01-01,2025-04-01
ATTU,Small Cap Extended,2019-03-01,2019-06-01
ATUS,Mid Cap Extended,2018-09-01,2022-12-01
AU,Mid Cap Extended,2018-09-01,2026-02-01
AUPH,Small Cap Extended,2020-01-01,2020-11-01
AUPH,Small Cap Extended,2021-01-01,2022-11-01
